date,total_sales,total_orders,total_items,average_order_value,data_missing,temperature,max_temperature,min_temperature,rainfall,humidity,wind_speed,is_holiday,holiday_name,year,month,day,weekday,week,quarter,day_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,weekday_sin,weekday_cos,time_index,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,is_rain,heavy_rain,is_hot,is_cold,season,days_after_holiday,days_before_holiday,is_festival_week,weekend_after_holiday
2015-06-25,2399.15,60,148,16.66076388888889,False,28.15,30.14,25.5,37.14,70.72,2.18,False,No Holiday,2015,6,25,3,26,2,176,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,175,2327.5,1984.5,2650.5,1876.45,2207.6142857142854,2231.5214285714287,2260.4683333333332,302.31909565100045,1,1,0,0,Summer,52,23,0,0
2015-06-26,2745.5,64,163,17.0527950310559,False,32.14,39.3,24.52,0.0,45.71,3.18,False,No Holiday,2015,6,26,4,26,2,177,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,176,2399.15,2793.45,2138.6,2097.0,2266.85,2213.567857142857,2277.891666666667,291.75471147295514,0,0,0,0,Summer,53,22,0,0
2015-06-27,2812.9,71,173,16.8437125748503,False,33.22,39.86,26.65,0.09,50.18,3.61,False,No Holiday,2015,6,27,5,26,2,178,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,177,2745.5,2060.6,2508.9,2016.4,2260.0,2256.9178571428574,2299.508333333333,277.54719568630844,0,0,0,0,Summer,54,21,0,0
2015-06-28,1569.7,45,95,16.878494623655914,False,34.63,41.69,27.14,0.0,42.43,2.6,False,No Holiday,2015,6,28,6,26,2,179,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,178,2812.9,1925.2,1859.0,3001.2,2367.471428571429,2278.6321428571428,2326.0583333333334,328.45140921342727,0,0,0,0,Summer,55,20,0,0
2015-06-29,1873.6,53,118,15.877966101694916,False,33.99,39.55,27.88,2.3,44.21,1.61,False,No Holiday,2015,6,29,0,27,2,180,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,179,1569.7,2319.3,2595.6,2486.95,2316.6857142857143,2257.967857142857,2278.3416666666667,422.3077242113528,0,0,0,0,Summer,56,19,0,0
2015-06-30,2210.95,53,130,17.54722222222222,False,32.42,37.52,26.49,23.91,56.14,0.92,False,No Holiday,2015,6,30,1,27,2,181,0,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,180,1873.6,2042.75,1898.3,1717.65,2253.0142857142855,2206.3964285714287,2257.8966666666665,454.2397758107188,1,1,0,0,Summer,57,18,0,0
2015-07-01,2231.5,66,137,16.652985074626866,False,32.91,38.36,26.8,7.07,53.1,1.13,False,No Holiday,2015,7,1,2,27,3,182,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,181,2210.95,2327.5,2137.1,3067.75,2277.042857142857,2228.7285714285713,2274.3399999999997,445.63052187188686,1,0,0,0,Monsoon,58,17,0,0
2015-07-02,2294.8,63,138,16.99851851851852,False,33.18,38.65,27.74,0.21,47.9,1.84,False,No Holiday,2015,7,2,3,27,3,183,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,182,2231.5,2399.15,1984.5,2449.95,2263.328571428571,2235.4714285714285,2246.4649999999997,445.2959744719832,0,0,0,0,Monsoon,59,16,0,0
2015-07-03,3443.0,93,213,16.632850241545892,False,34.64,40.92,28.25,0.31,45.94,3.18,False,No Holiday,2015,7,3,4,27,3,184,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,183,2294.8,2745.5,2793.45,1907.05,2248.421428571429,2257.6357142857146,2241.2933333333335,441.7236050001023,0,0,0,0,Monsoon,60,15,0,0
2015-07-04,3864.2,105,234,16.584549356223174,False,35.16,40.67,30.01,0.24,44.58,3.77,False,No Holiday,2015,7,4,5,27,3,185,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,184,3443.0,2812.9,2060.6,2283.6,2348.0642857142857,2304.032142857143,2292.491666666667,616.5966298388048,0,0,1,0,Monsoon,61,14,0,0
2015-07-05,1591.45,41,96,16.752105263157894,False,34.77,41.18,29.15,11.07,52.07,2.86,False,No Holiday,2015,7,5,6,27,3,186,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,185,3864.2,1569.7,1925.2,2700.15,2498.25,2432.8607142857145,2345.178333333333,837.2428406183401,1,0,0,0,Monsoon,62,13,0,0
2015-07-06,2116.9,58,130,16.53828125,False,32.65,36.64,28.15,15.92,59.65,1.98,False,No Holiday,2015,7,6,0,28,3,187,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,186,1591.45,1873.6,2319.3,2280.95,2501.3571428571427,2409.0214285714287,2308.221666666667,833.2533630438045,1,0,0,0,Monsoon,63,12,0,0
2015-07-07,2374.4,53,142,17.458823529411767,False,32.06,34.76,29.15,12.8,59.36,0.52,False,No Holiday,2015,7,7,1,28,3,188,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,187,2116.9,2210.95,2042.75,1960.75,2536.1142857142863,2394.5642857142857,2302.7533333333336,807.3762912020879,1,0,0,0,Monsoon,64,11,0,0
2015-07-08,2396.05,66,142,17.237769784172663,False,32.38,35.65,28.91,5.99,57.21,0.66,False,No Holiday,2015,7,8,2,28,3,189,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,188,2374.4,2231.5,2327.5,2264.95,2559.464285714286,2418.253571428572,2316.5416666666665,798.7221036935013,1,0,0,0,Monsoon,65,10,0,0
2015-07-09,2297.75,58,135,17.276315789473685,False,32.35,36.08,29.15,3.88,57.66,1.04,False,No Holiday,2015,7,9,3,28,3,190,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,189,2396.05,2294.8,2399.15,2442.55,2582.9714285714285,2423.15,2320.9116666666664,789.8330571799881,0,0,0,0,Monsoon,66,9,0,0
2015-07-10,2432.4,71,148,16.891666666666666,False,29.55,32.39,27.07,39.58,72.84,1.96,False,No Holiday,2015,7,10,4,28,3,191,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,190,2297.75,3443.0,2745.5,2019.4,2583.3928571428573,2415.907142857143,2316.085,789.6544388890268,1,1,0,0,Monsoon,67,8,0,0
2015-07-11,2085.55,53,125,16.818951612903227,False,28.07,31.08,25.52,88.39,83.68,2.59,False,No Holiday,2015,7,11,5,28,3,192,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,191,2432.4,3864.2,2812.9,2650.5,2439.0214285714287,2393.542857142857,2329.851666666667,692.7358123514955,1,1,0,0,Monsoon,68,7,1,0
2015-07-12,2185.65,58,128,17.075390625,False,28.23,30.69,25.63,14.58,84.73,3.24,False,No Holiday,2015,7,12,6,28,3,193,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,192,2085.55,1591.45,1569.7,2138.6,2184.9285714285716,2341.589285714286,2311.0199999999995,294.7211292860077,1,0,0,0,Monsoon,69,6,1,0
2015-07-13,2059.5,54,124,16.881147540983605,False,28.8,32.62,25.7,2.7,81.41,1.33,False,No Holiday,2015,7,13,0,29,3,194,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,193,2185.65,2116.9,1873.6,2508.9,2269.8142857142857,2385.5857142857144,2312.5883333333336,140.53936493110658,0,0,0,0,Monsoon,70,5,1,0
2015-07-14,1956.5,59,119,16.72222222222222,False,29.63,34.04,25.26,0.79,75.47,2.48,False,No Holiday,2015,7,14,1,29,3,195,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,194,2059.5,2374.4,2210.95,1859.0,2261.614285714286,2398.8642857142854,2297.608333333333,152.14385658066755,0,0,0,0,Monsoon,71,4,1,0
2015-07-15,2501.8,62,154,16.45921052631579,False,30.34,35.42,26.3,0.32,71.28,3.76,False,No Holiday,2015,7,15,2,29,3,196,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,195,1956.5,2396.05,2231.5,2595.6,2201.914285714286,2380.6892857142857,2300.858333333333,179.95925398611377,0,0,0,0,Monsoon,72,3,1,0
2015-07-16,2463.9,56,146,17.474468085106384,False,30.64,36.16,25.54,0.23,68.61,2.89,False,No Holiday,2015,7,16,3,29,3,197,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,196,2501.8,2297.75,2294.8,1898.3,2217.0214285714287,2399.996428571429,2297.731666666667,202.05493654190423,0,0,0,0,Monsoon,73,2,1,0
2015-07-17,3131.65,82,187,16.92783783783784,False,30.3,34.34,26.0,1.87,73.01,0.99,False,No Holiday,2015,7,17,4,29,3,198,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,197,2463.9,2432.4,3443.0,2137.1,2240.7571428571428,2412.0750000000003,2316.585,221.90291501122022,0,0,0,0,Monsoon,74,1,1,0
2015-07-18,2122.2,54,130,16.5796875,False,30.82,34.6,26.29,1.8,71.25,0.88,True,Eid al-Fitr,2015,7,18,5,29,3,199,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,198,3131.65,2085.55,3864.2,1984.5,2340.65,2389.835714285714,2349.736666666666,404.6723860112039,0,0,0,0,Monsoon,0,0,1,1
2015-07-19,2022.7,53,121,17.141525423728815,False,29.82,32.87,26.11,2.12,73.89,0.74,False,No Holiday,2015,7,19,6,29,3,200,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,199,2122.2,2185.65,1591.45,2793.45,2345.8857142857146,2265.4071428571433,2354.326666666667,401.0425878406253,0,0,0,0,Monsoon,1,27,1,1
2015-07-20,2501.0,59,149,17.368055555555557,False,29.73,32.67,26.71,2.53,74.55,0.66,False,No Holiday,2015,7,20,0,30,3,201,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,200,2022.7,2059.5,2116.9,2060.6,2322.6071428571427,2296.2107142857144,2328.635,416.3314429119469,0,0,0,0,Monsoon,2,26,1,0
2015-07-21,2030.85,55,119,17.357692307692307,False,30.32,34.4,26.52,1.53,74.48,1.3,False,No Holiday,2015,7,21,1,30,3,202,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,201,2501.0,1956.5,2374.4,1925.2,2385.6785714285716,2323.6464285714287,2343.315,403.0599271584232,0,0,0,0,Monsoon,3,25,0,0
2015-07-22,2292.1,65,137,17.233834586466166,False,29.93,33.79,26.3,0.75,77.49,1.46,False,No Holiday,2015,7,22,2,30,3,203,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,202,2030.85,2501.8,2396.05,2319.3,2396.2999999999997,2299.1071428571427,2346.8366666666666,390.6539805249667,0,0,0,0,Monsoon,4,24,0,0
2015-07-23,2214.5,65,137,16.650375939849624,False,30.02,34.13,26.61,0.02,77.08,1.87,False,No Holiday,2015,7,23,3,30,3,204,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,203,2292.1,2463.9,2297.75,2042.75,2366.342857142857,2291.682142857143,2345.93,389.25325349590054,0,0,0,0,Monsoon,5,23,0,0
2015-07-24,3204.4,75,196,17.04468085106383,False,30.15,34.62,26.33,0.25,73.64,1.71,False,No Holiday,2015,7,24,4,30,3,205,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,204,2214.5,3131.65,2432.4,2327.5,2330.714285714286,2285.735714285714,2351.6549999999997,390.2481397716573,0,0,0,0,Monsoon,6,22,0,0
2015-07-25,2237.25,57,135,16.69589552238806,False,30.17,34.42,26.02,5.96,72.54,1.77,False,No Holiday,2015,7,25,5,30,3,206,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,205,3204.4,2122.2,2085.55,2399.15,2341.1071428571427,2340.878571428572,2380.8849999999998,415.2979436787647,1,0,0,0,Monsoon,7,21,0,0
2015-07-26,1871.55,57,112,17.329166666666666,False,29.36,34.05,26.22,2.31,76.13,3.74,False,No Holiday,2015,7,26,6,30,3,207,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,206,2237.25,2022.7,2185.65,2745.5,2357.542857142857,2351.714285714286,2375.4883333333332,407.39197589521865,0,0,0,0,Monsoon,8,20,0,0
2015-07-27,2172.0,53,129,17.238095238095237,False,29.31,34.1,25.1,1.11,75.26,3.15,False,No Holiday,2015,7,27,0,31,3,208,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,207,1871.55,2501.0,2059.5,2812.9,2335.95,2329.2785714285715,2346.3566666666666,431.39596853316505,0,0,0,0,Monsoon,9,19,0,0
2015-07-28,2094.55,60,132,16.111923076923077,False,29.28,34.75,24.79,0.05,68.73,2.78,False,No Holiday,2015,7,28,1,31,3,209,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,208,2172.0,2030.85,1956.5,1569.7,2288.95,2337.3142857142857,2324.9933333333333,428.3281432889205,0,0,0,0,Monsoon,10,18,0,0
2015-07-29,1923.25,49,116,16.723913043478262,False,29.01,34.49,23.76,0.1,71.34,2.92,False,No Holiday,2015,7,29,2,31,3,210,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,209,2094.55,2292.1,2501.8,1873.6,2298.0499999999997,2347.175,2342.4883333333332,422.568745886395,0,0,0,0,Monsoon,11,17,0,0
2015-07-30,2349.15,67,149,16.427622377622377,False,30.35,35.38,25.67,0.06,68.04,2.48,False,No Holiday,2015,7,30,3,31,3,211,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,210,1923.25,2214.5,2463.9,2210.95,2245.3571428571427,2305.85,2344.1433333333334,445.7932905026088,0,0,0,0,Monsoon,12,16,0,0
2015-07-31,2095.4,68,132,15.995419847328243,False,29.58,33.84,25.55,5.45,70.69,2.4,False,No Holiday,2015,7,31,4,31,3,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,211,2349.15,3204.4,3131.65,2231.5,2264.592857142857,2297.6535714285715,2348.75,447.1429026129604,1,0,0,0,Monsoon,13,15,0,0
2015-08-01,2440.55,74,154,16.270333333333333,False,29.27,33.91,25.57,1.41,71.7,1.87,False,No Holiday,2015,8,1,5,31,3,213,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,212,2095.4,2237.25,2122.2,2294.8,2106.1642857142856,2223.6357142857146,2344.2133333333336,167.98418753532954,0,0,0,0,Monsoon,14,14,0,0
2015-08-02,1910.15,48,114,17.365000000000002,False,28.98,33.8,25.25,6.3,70.87,1.04,False,No Holiday,2015,8,2,6,31,3,214,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,213,2440.55,1871.55,2022.7,3443.0,2135.207142857143,2246.375,2349.071666666667,207.3797049467707,1,0,0,0,Monsoon,15,13,0,0
2015-08-03,1982.25,58,117,17.388157894736842,False,28.81,32.23,24.87,0.05,73.28,1.22,False,No Holiday,2015,8,3,0,32,3,215,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,214,1910.15,2172.0,2501.0,3864.2,2140.7214285714285,2238.3357142857144,2297.976666666667,199.5665424888464,0,0,0,0,Monsoon,16,12,0,0
2015-08-04,2090.15,58,122,17.27396694214876,False,31.78,36.38,25.67,0.03,59.94,1.08,False,No Holiday,2015,8,4,1,32,3,216,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,215,1982.25,2094.55,2030.85,1591.45,2113.614285714286,2201.282142857143,2235.2450000000003,207.34516053006442,0,0,0,0,Monsoon,17,11,0,0
2015-08-05,2094.85,60,130,16.49488188976378,False,32.46,36.57,27.65,6.08,60.28,0.95,False,No Holiday,2015,8,5,2,32,3,217,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,216,2090.15,1923.25,2292.1,2116.9,2112.985714285714,2205.5178571428573,2251.8683333333333,207.4192427474,1,0,0,0,Monsoon,18,10,0,0
2015-08-06,2099.25,61,132,15.903409090909092,False,31.91,36.18,27.89,7.19,64.01,1.38,False,No Holiday,2015,8,6,3,32,3,218,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,217,2094.85,2349.15,2214.5,2374.4,2137.5000000000005,2191.4285714285716,2251.133333333333,190.72627200607022,1,0,0,0,Monsoon,19,9,0,0
2015-08-07,2626.4,65,161,16.94451612903226,False,30.7,35.34,26.59,10.4,71.19,1.59,False,No Holiday,2015,8,7,4,32,3,219,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,218,2099.25,2095.4,3204.4,2396.05,2101.8,2183.1964285714284,2241.961666666667,166.3354918029624,1,0,0,0,Monsoon,20,8,0,0
2015-08-08,2716.4,69,167,16.463030303030305,False,29.76,33.64,26.35,22.71,76.37,1.72,False,No Holiday,2015,8,8,5,32,3,220,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,219,2626.4,2440.55,2237.25,2297.75,2177.657142857143,2141.910714285714,2249.6400000000003,258.4856643809796,1,1,0,0,Monsoon,21,7,1,0
2015-08-09,2002.65,55,126,16.150403225806453,False,28.2,31.27,25.61,24.49,82.51,1.82,False,No Holiday,2015,8,9,6,32,3,221,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,220,2716.4,1910.15,1871.55,2432.4,2217.0642857142857,2176.1357142857146,2263.5950000000003,319.1524671092252,1,1,0,0,Monsoon,22,6,1,0
2015-08-10,2139.45,59,125,17.253629032258065,False,30.43,34.63,25.38,7.23,69.25,1.0,False,No Holiday,2015,8,10,0,33,3,222,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,221,2002.65,1982.25,2172.0,2085.55,2230.2785714285715,2185.5,2249.27,305.96965244005173,1,0,0,0,Monsoon,23,5,1,0
2015-08-11,2290.0,64,137,17.08955223880597,False,29.89,34.18,26.79,11.25,75.39,1.16,False,No Holiday,2015,8,11,1,33,3,223,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,222,2139.45,2090.15,2094.55,2185.65,2252.735714285714,2183.175,2251.0666666666666,290.0879072429112,1,0,0,0,Monsoon,24,4,1,0
2015-08-12,2365.75,54,144,16.543706293706293,False,29.7,33.3,25.59,3.86,76.23,0.85,False,No Holiday,2015,8,12,2,33,3,224,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,223,2290.0,2094.85,1923.25,2059.5,2281.285714285714,2197.1357142857146,2254.545,281.1152665638041,0,0,0,0,Monsoon,25,3,1,0
2015-08-13,2074.15,55,132,15.955,False,30.42,34.27,26.53,1.19,70.9,0.68,False,No Holiday,2015,8,13,3,33,3,225,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,224,2365.75,2099.25,2349.15,1956.5,2319.985714285714,2228.7428571428572,2264.7533333333336,269.5820433471762,0,0,0,0,Monsoon,26,2,1,0
2015-08-14,3016.6,81,188,16.305945945945947,False,30.97,34.18,27.26,1.66,73.42,0.66,False,No Holiday,2015,8,14,4,33,3,226,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,225,2074.15,2626.4,2095.4,2501.8,2316.4,2209.1,2268.675,273.15069406221056,0,0,0,0,Monsoon,27,1,1,0
2015-08-15,2252.35,72,140,16.203956834532374,False,30.18,33.0,27.37,16.96,77.49,0.94,True,Independence Day,2015,8,15,5,33,3,227,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,226,3016.6,2716.4,2440.55,2463.9,2372.1428571428573,2274.9,2285.8349999999996,369.706412157643,1,0,0,0,Monsoon,0,0,1,1
2015-08-16,2139.3,50,128,16.97857142857143,False,29.2,32.64,26.02,7.79,81.09,1.22,False,No Holiday,2015,8,16,6,33,3,228,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,227,2252.35,2002.65,1910.15,3131.65,2305.85,2261.4571428571426,2278.7833333333333,337.92778691114955,1,0,0,0,Monsoon,1,20,1,1
2015-08-17,2626.0,62,161,16.833333333333332,False,29.81,33.8,25.5,1.93,75.36,1.37,False,No Holiday,2015,8,17,0,34,3,229,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,228,2139.3,2139.45,1982.25,2122.2,2325.371428571428,2277.8250000000003,2245.705,321.0171839340584,0,0,0,0,Monsoon,2,19,1,0
2015-08-18,2101.2,57,128,16.54488188976378,False,30.22,34.64,26.0,3.97,74.1,1.88,False,No Holiday,2015,8,18,1,34,3,230,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,229,2626.0,2290.0,2090.15,2022.7,2394.878571428572,2323.807142857143,2262.4983333333334,326.67625520427185,0,0,0,0,Monsoon,3,18,0,0
2015-08-19,2332.95,56,138,17.54097744360902,False,29.33,33.54,25.65,8.02,75.38,3.0,False,No Holiday,2015,8,19,2,34,3,231,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,230,2101.2,2365.75,2094.85,2501.0,2367.907142857143,2324.5964285714285,2265.1150000000002,344.1074534557633,1,0,0,0,Monsoon,4,17,0,0
2015-08-20,1907.7,55,116,16.588695652173914,False,28.9,33.4,25.33,4.02,74.58,3.05,False,No Holiday,2015,8,20,3,34,3,232,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,231,2332.95,2074.15,2099.25,2030.85,2363.2214285714285,2341.6035714285717,2259.5133333333333,344.3649455363982,0,0,0,0,Monsoon,5,16,0,0
2015-08-21,2601.4,69,163,16.15776397515528,False,28.41,32.8,24.19,12.68,75.86,2.49,False,No Holiday,2015,8,21,4,34,3,233,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,232,1907.7,3016.6,2626.4,2292.1,2339.442857142857,2327.921428571429,2255.4083333333333,372.26845871916623,1,0,0,0,Monsoon,6,15,0,0
2015-08-22,2406.0,60,148,16.593103448275862,False,28.44,32.42,23.62,4.86,73.38,2.28,False,No Holiday,2015,8,22,5,34,3,234,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,233,2601.4,2252.35,2716.4,2214.5,2280.1285714285714,2326.1357142857146,2265.7183333333332,263.6143930332453,0,0,0,0,Monsoon,7,14,0,0
2015-08-23,1701.6,48,105,16.84752475247525,False,28.02,31.69,23.99,30.19,80.34,2.09,False,No Holiday,2015,8,23,6,34,3,235,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,234,2406.0,2139.3,2002.65,3204.4,2302.078571428571,2303.964285714286,2272.101666666667,267.2871861518113,1,1,0,0,Monsoon,8,13,0,0
2015-08-24,1697.05,54,106,16.162380952380953,False,28.0,32.52,24.13,1.85,78.91,2.52,False,No Holiday,2015,8,24,0,35,3,236,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,235,1701.6,2626.0,2139.45,2237.25,2239.55,2282.4607142857144,2222.008333333333,350.0865452522665,0,0,0,0,Monsoon,9,12,0,0
2015-08-25,1958.9,53,115,17.490178571428572,False,28.34,33.6,23.9,0.0,73.54,2.67,False,No Holiday,2015,8,25,1,35,3,237,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,236,1697.05,2101.2,2290.0,1871.55,2106.842857142857,2250.860714285714,2204.0016666666666,355.21070792391646,0,0,0,0,Monsoon,10,11,0,0
2015-08-26,2329.4,59,139,17.514285714285716,False,28.67,34.03,23.25,0.01,71.78,2.33,False,No Holiday,2015,8,26,2,35,3,238,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,237,1958.9,2332.95,2365.75,2172.0,2086.5142857142855,2227.2107142857144,2206.913333333333,359.63184266956273,0,0,0,0,Monsoon,11,10,0,0
2015-08-27,2117.65,59,128,16.941200000000002,False,29.05,33.66,23.58,10.03,69.88,1.35,False,No Holiday,2015,8,27,3,35,3,239,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,238,2329.4,1907.7,2074.15,2094.55,2086.0071428571428,2224.6142857142854,2212.1600000000003,359.22868346473933,1,0,0,0,Monsoon,12,9,0,0
2015-08-28,2647.2,68,161,16.442236024844718,False,29.6,34.89,24.07,0.01,68.29,1.67,False,No Holiday,2015,8,28,4,35,3,240,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,239,2117.65,2601.4,3016.6,1923.25,2116.0,2227.7214285714285,2212.93,350.51921369115706,0,0,0,0,Monsoon,13,8,0,0
2015-08-29,2035.0,60,123,16.68032786885246,False,29.47,34.98,24.49,5.38,70.99,1.93,False,No Holiday,2015,8,29,5,35,3,241,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,240,2647.2,2406.0,2252.35,2349.15,2122.542857142857,2201.3357142857144,2237.061666666667,361.3499993410957,1,0,0,0,Monsoon,14,7,1,0
2015-08-30,1494.6,41,94,15.9,False,29.46,34.93,24.83,0.0,68.83,2.31,False,No Holiday,2015,8,30,6,35,3,242,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,241,2035.0,1701.6,2139.3,2095.4,2069.542857142857,2185.8107142857143,2226.5899999999997,339.38565382733816,0,0,0,0,Monsoon,15,6,1,0
2015-08-31,2081.35,57,126,16.6508,False,28.7,35.1,23.14,0.78,66.0,2.74,False,No Holiday,2015,8,31,0,36,3,243,0,0,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,242,1494.6,1697.05,2626.0,2440.55,2039.9714285714285,2139.760714285714,2206.563333333333,383.00387058220787,0,0,0,0,Monsoon,16,5,1,0
2015-09-01,2352.85,61,146,16.453496503496503,False,28.63,34.94,23.14,0.01,60.38,2.94,False,No Holiday,2015,9,1,1,36,3,244,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,243,2081.35,1958.9,2101.2,1910.15,2094.8714285714286,2100.8571428571427,2194.5899999999997,351.9400515442263,0,0,0,0,Monsoon,17,4,1,0
2015-09-02,1865.55,48,111,16.959545454545456,False,28.29,35.11,22.37,0.01,58.17,2.66,False,No Holiday,2015,9,2,2,36,3,245,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,244,2352.85,2329.4,2332.95,1982.25,2151.15,2118.832142857143,2209.3466666666664,358.0187541642668,0,0,0,0,Monsoon,18,3,1,0
2015-09-03,2252.6,59,138,16.936842105263157,False,28.34,35.1,21.27,0.79,58.59,2.25,False,No Holiday,2015,9,3,3,36,3,246,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,245,1865.55,2117.65,1907.7,2090.15,2084.885714285714,2085.4464285714284,2205.4566666666665,362.42750506628454,0,0,0,0,Monsoon,19,2,1,0
